column_1;column_2;column_3;column_4;coordonnees;geom
5501;Lisogne;4.9715412;50.2814293;50.2814293, 4.9715412;
5520;Anthée;4.7604034;50.2395304;50.2395304, 4.7604034;
5521;Serville;4.7806526;50.2500754;50.2500754, 4.7806526;
5522;Falaen;4.793357;50.2782156;50.2782156, 4.793357;
5530;Godinne;4.875987;50.3505281;50.3505281, 4.875987;
5530;Purnode;4.9455473;50.3142896;50.3142896, 4.9455473;
5550;Alle;4.9726784;49.8421207;49.8421207, 4.9726784;
5550;Bohan;4.8860106;49.864219;49.864219, 4.8860106;
5550;Laforet;4.9294849;49.8639125;49.8639125, 4.9294849;
5550;Vresse-Sur-Semois;4.9340633;49.8729769;49.8729769, 4.9340633;
5555;Gros-Fays;4.9830915;49.869524;49.869524, 4.9830915;
5555;Oizy;5.0089274;49.8934868;49.8934868, 5.0089274;
5560;Finnevaux;4.9452635;50.1581671;50.1581671, 4.9452635;
5560;Mesnil-Saint-Blaise;4.8854633;50.1671763;50.1671763, 4.8854633;
5570;Baronville;4.9468551;50.1262206;50.1262206, 4.9468551;
5575;Bourseigne-Vieille;4.871198;50.0221032;50.0221032, 4.871198;
5575;Louette-Saint-Denis;4.9572488;49.9589147;49.9589147, 4.9572488;
5575;Louette-Saint-Pierre;4.9276767;49.960145;49.960145, 4.9276767;
5580;Buissonville;5.1958839;50.2172183;50.2172183, 5.1958839;
5580;Lessive;5.1458087816947;50.13800485;50.13800485, 5.14580878169;
5590;Achêne;5.0458772;50.2668644;50.2668644, 5.0458772;
5590;Conneux;5.0603857;50.2496153;50.2496153, 5.0603857;
5590;Haversin;5.208871;50.2531051;50.2531051, 5.208871;
5590;Serinchamps;5.2343634;50.2319269;50.2319269, 5.2343634;
5590;Sovet;5.0349178;50.296303;50.296303, 5.0349178;
5600;Philippeville;4.5449033;50.195588;50.195588, 4.5449033;
5600;Romedenne;4.6979645;50.1724056;50.1724056, 4.6979645;
5600;Surice;4.6962604;50.1824646;50.1824646, 4.6962604;
5620;Hemptinne-Lez-Florennes;4.5631279;50.2282738;50.2282738, 4.5631279;
5620;Saint-Aubin;4.5778492;50.2469253;50.2469253, 4.5778492;
5630;Silenrieux;4.4103561;50.2251302;50.2251302, 4.4103561;
5650;Castillon;4.3528279;50.2472813;50.2472813, 4.3528279;
5650;Clermont;4.3173399;50.2598853;50.2598853, 4.3173399;
5650;Fontenelle;4.3827342;50.2490122;50.2490122, 4.3827342;
5650;Vogenée;4.4523592;50.2398955;50.2398955, 4.4523592;
5651;Gourdinne;4.456597;50.2899588;50.2899588, 4.456597;
5651;Somzée;4.4829777;50.2951613;50.2951613, 4.4829777;
5651;Thy-Le-Château;4.4278716;50.2827004;50.2827004, 4.4278716;
5660;Aublain;4.4090395;50.0672297;50.0672297, 4.4090395;
5660;Brûly;4.5296813;49.9695906;49.9695906, 4.5296813;
5660;Frasnes;4.5105493;50.0796144;50.0796144, 4.5105493;
5660;Gonrieux;4.4236449;50.0374018;50.0374018, 4.4236449;
5660;Pesche;4.4584819;50.0431267;50.0431267, 4.4584819;
5660;Petigny;4.5324267;50.0583821;50.0583821, 4.5324267;
5670;Mazée;4.6964875;50.1008805;50.1008805, 4.6964875;
5680;Soulme;4.7367955;50.1873423;50.1873423, 4.7367955;
6020;Dampremy;4.4322464;50.4186181;50.4186181, 4.4322464;
6032;Mont-Sur-Marchienne;4.4046365;50.3902046;50.3902046, 4.4046365;
6111;Landelies;4.3496404;50.377822;50.377822, 4.3496404;
6120;Jamioulx;4.4127635;50.3528702;50.3528702, 4.4127635;
6200;Bouffioulx;4.5151961;50.390213;50.390213, 4.5151961;
6200;Châtelet;4.5243511;50.4046075;50.4046075, 4.5243511;
6200;Châtelineau;4.5179328;50.4155938;50.4155938, 4.5179328;
6220;Fleurus;4.5446545325944;50.47194905;50.47194905, 4.54465453259;
6220;Lambusart;4.5579198971642;50.45472595;50.45472595, 4.55791989716;
6221;Saint-Amand;4.5319238043004;50.5111679;50.5111679, 4.5319238043;
6224;Wanfercée-Baulet;4.5816274059151;50.47584335;50.47584335, 4.58162740592;
6230;Thiméon;4.4306784623925;50.4842821;50.4842821, 4.43067846239;
6280;Acoz;4.5323568;50.3588065;50.3588065, 4.5323568;
6280;Gougnies;4.5771625;50.3544437;50.3544437, 4.5771625;
6440;Boussu-Lez-Walcourt;4.3767743;50.2262753;50.2262753, 4.3767743;
6440;Froidchapelle;4.3269129;50.1511597;50.1511597, 4.3269129;
6462;Vaulx-Lez-Chimay;4.363579;50.061113;50.061113, 4.363579;
6463;Lompret;4.3790041;50.0642146;50.0642146, 4.3790041;
6470;Montbliart;4.224365;50.1344457;50.1344457, 4.224365;
6511;Strée;4.2980462;50.2766332;50.2766332, 4.2980462;
6530;Leers-Et-Fosteau;4.244767;50.3041589;50.3041589, 4.244767;
6543;Bienne-Lez-Happart;4.2155807;50.3512087;50.3512087, 4.2155807;
6560;Bersillies-L'abbaye;4.1520931;50.2631919;50.2631919, 4.1520931;
6560;Grand-Reng;4.0705909;50.3287642;50.3287642, 4.0705909;
6592;Monceau-Imbrechies;4.224118;50.036452;50.036452, 4.224118;
6600;Noville;5.7616864;50.0651684;50.0651684, 5.7616864;
6640;Vaux-Lez-Rosières;5.5705339;49.9133632;49.9133632, 5.5705339;
6661;Mont;5.7909538;50.5341607;50.5341607, 5.7909538;
6661;Tailles;5.7447558;50.2272012;50.2272012, 5.7447558;
6666;Wibrin;5.7156009;50.1661182;50.1661182, 5.7156009;
6670;Limerlé;5.9393768987183;50.1608553;50.1608553, 5.93937689872;
6671;Bovigny;5.9182421;50.2244199;50.2244199, 5.9182421;
6672;Beho;5.9972692;50.220365;50.220365, 5.9972692;
6674;Montleban;5.8288862;50.1876021;50.1876021, 5.8288862;
6686;Flamierge;5.6038758;50.0333519;50.0333519, 5.6038758;
6687;Bertogne;5.6675577;50.0842908;50.0842908, 5.6675577;
6700;Arlon;5.811919;49.6827625;49.6827625, 5.811919;
6720;Habay;5.5932514325174;49.73558035;49.73558035, 5.59325143252;
6723;Habay-La-Vieille;5.6225107;49.7228424;49.7228424, 5.6225107;
6724;Rulles;5.558116;49.7181041;49.7181041, 5.558116;
6740;Etalle;5.5982415;49.6729527;49.6729527, 5.5982415;
6767;Lamorteau;5.4795124;49.5262083;49.5262083, 5.4795124;
6767;Rouvroy;5.48971;49.539075;49.539075, 5.48971;
6769;Meix-Devant-Virton;5.4816156;49.6055933;49.6055933, 5.4816156;
6769;Sommethonne;5.4456876;49.5764582;49.5764582, 5.4456876;
6782;Habergy;5.7608307;49.6153377;49.6153377, 5.7608307;
6791;Athus;5.8317661;49.5642065;49.5642065, 5.8317661;
6792;Halanzy;5.7422467;49.5590364;49.5590364, 5.7422467;
6800;Freux;5.4497307;49.9708428;49.9708428, 5.4497307;
6811;Les Bulles;5.4263273;49.7031011;49.7031011, 5.4263273;
6813;Termes;5.4579753;49.7071328;49.7071328, 5.4579753;
6830;Poupehan;5.0035785;49.8115586;49.8115586, 5.0035785;
6830;Rochehaut;5.0070138;49.8404522;49.8404522, 5.0070138;
6831;Noirfontaine;5.412251;50.6175774;50.6175774, 5.412251;
6833;Ucimont;5.0573896;49.8314004;49.8314004, 5.0573896;
6838;Corbion;5.0065337;49.7976297;49.7976297, 5.0065337;
6840;Grapfontaine;5.4076005;49.8215033;49.8215033, 5.4076005;
6840;Neufchâteau;5.4339147;49.8411765;49.8411765, 5.4339147;
6880;Jehonville;5.2022069;49.9065515;49.9065515, 5.2022069;
6887;Saint-Médard;5.3277128;49.8158829;49.8158829, 5.3277128;
6890;Libin;5.2569017;49.9809464;49.9809464, 5.2569017;
6900;Hargimont;5.3094652;50.1825868;50.1825868, 5.3094652;
6920;Sohier;5.0702515;50.0685885;50.0685885, 5.0702515;
6921;Chanly;5.1559991;50.0786533;50.0786533, 5.1559991;
6922;Halma;5.1374206;50.0754135;50.0754135, 5.1374206;
6929;Haut-Fays;5.016947;50.0017421;50.0017421, 5.016947;
6953;Forrières;5.2842239;50.1324941;50.1324941, 5.2842239;
6960;Manhay;5.6756341;50.2929635;50.2929635, 5.6756341;
6971;Champlon;5.5034047;50.1077503;50.1077503, 5.5034047;
6982;Samrée;5.6394828;50.209256;50.209256, 5.6394828;
6983;Ortho;5.6138065;50.1249111;50.1249111, 5.6138065;
6986;Halleux;5.5020384;50.1717133;50.1717133, 5.5020384;
6987;Hodister;5.4954367;50.2006652;50.2006652, 5.4954367;
6990;Fronville;5.4221284;50.2943293;50.2943293, 5.4221284;
6997;Mormont;5.7189108;50.1458065;50.1458065, 5.7189108;
7011;Ghlin;3.903746;50.4760502;50.4760502, 3.903746;
7012;Flénu;3.8878381;50.4367571;50.4367571, 3.8878381;
7020;Nimy;3.9545894;50.4759358;50.4759358, 3.9545894;
7022;Harmignies;4.0177899;50.4076446;50.4076446, 4.0177899;
7022;Harveng;3.986884;50.3949004;50.3949004, 3.986884;
7031;Villers-Saint-Ghislain;4.0389071;50.4312421;50.4312421, 4.0389071;
7040;Quévy;3.9439033;50.3667226;50.3667226, 3.9439033;
7041;Givry;4.0293435;50.3795142;50.3795142, 4.0293435;
7050;Masnuy-Saint-Jean;3.9423599;50.5310206;50.5310206, 3.9423599;
7060;Soignies;4.0732968;50.5775309;50.5775309, 4.0732968;
7061;Casteau;4.0031319;50.5130195;50.5130195, 4.0031319;
7061;Thieusies;4.0489552;50.5151015;50.5151015, 4.0489552;
7070;Le Roeulx;4.112245;50.5034034;50.5034034, 4.112245;
7080;Noirchain;3.9298869;50.4018707;50.4018707, 3.9298869;
7080;Sars-La-Bruyère;3.8764088;50.3719019;50.3719019, 3.8764088;
7090;Petit-Roeulx-Lez-Braine;4.0894781;50.6240857;50.6240857, 4.0894781;
7110;Strépy-Bracquegnies;4.1207031;50.474474;50.474474, 4.1207031;
7120;Estinnes-Au-Mont;4.0989347;50.3952117;50.3952117, 4.0989347;
7120;Estinnes-Au-Val;4.1064835;50.4127908;50.4127908, 4.1064835;
7130;Battignies;4.1685575;50.4165125;50.4165125, 4.1685575;
7141;Carnières;4.2542126;50.443039;50.443039, 4.2542126;
7141;Mont-Sainte-Aldegonde;4.2340727;50.4293887;50.4293887, 4.2340727;
7160;Chapelle-Lez-Herlaimont;4.2804202;50.4713265;50.4713265, 4.2804202;
7160;Godarville;4.2865899;50.4955503;50.4955503, 4.2865899;
7170;Bellecourt;4.254013;50.4843145;50.4843145, 4.254013;
7322;Pommeroeul;3.7107354;50.4611322;50.4611322, 3.7107354;
7334;Hautrage;3.7650049;50.4823864;50.4823864, 3.7650049;
7334;Villerot;3.7902777;50.4861629;50.4861629, 3.7902777;
7340;Paturages;3.8629223;50.4136507;50.4136507, 3.8629223;
7380;Baisieux;3.6957835;50.387884;50.387884, 3.6957835;
7387;Fayt-Le-Franc;3.7724828;50.3566928;50.3566928, 3.7724828;
7387;Roisin;3.6938101;50.333082;50.333082, 3.6938101;
7390;Quaregnon;3.8636971;50.4421804;50.4421804, 3.8636971;
7500;Saint-Maur;3.3923658;50.5721668;50.5721668, 3.3923658;
7503;Froyennes;3.3569842;50.6195489;50.6195489, 3.3569842;
7521;Chercq;3.4212542;50.5885516;50.5885516, 3.4212542;
7522;Blandain;3.3035015;50.6249665;50.6249665, 3.3035015;
7540;Kain;3.3809106;50.6379097;50.6379097, 3.3809106;
7548;Warchin;3.4267528;50.6096187;50.6096187, 3.4267528;
7601;Roucourt;3.5870901;50.529165;50.529165, 3.5870901;
7618;Taintignies;3.3416855;50.5502028;50.5502028, 3.3416855;
7620;Brunehaut;3.3795619;50.5178063;50.5178063, 3.3795619;
7620;Jollain-Merlin;3.4041047456312;50.54598165;50.54598165, 3.40410474563;
7640;Maubray;3.5020267;50.5515108;50.5515108, 3.5020267;
7711;Dottignies;3.3037301;50.7273981;50.7273981, 3.3037301;
7730;Bailleul;3.3176015;50.6689214;50.6689214, 3.3176015;
7730;Evregnies;3.2875443;50.7130523;50.7130523, 3.2875443;
7730;Saint-Léger;3.3149729;50.7056533;50.7056533, 3.3149729;
7743;Esquelmes;3.347779;50.665077;50.665077, 3.347779;
7760;Celles;3.4571664;50.7125435;50.7125435, 3.4571664;
7760;Escanaffles;3.4486114;50.7546292;50.7546292, 3.4486114;
7760;Pottes;3.4050325;50.7314164;50.7314164, 3.4050325;
7803;Bouvignies;3.7677307;50.6477056;50.6477056, 3.7677307;
7812;Houtaing;3.67998;50.6397485;50.6397485, 3.67998;
7822;Ghislenghien;3.875818;50.6566864;50.6566864, 3.875818;
7822;Isières;3.8181687;50.6637962;50.6637962, 3.8181687;
7866;Ollignies;3.8598773;50.6874157;50.6874157, 3.8598773;
7870;Lens;3.9005461;50.5570816;50.5570816, 3.9005461;
7880;Flobecq;3.7378707;50.7371675;50.7371675, 3.7378707;
7890;Ellezelles;3.6802062;50.7338701;50.7338701, 3.6802062;
7900;Grandmetz;3.6322713;50.6220544;50.6220544, 3.6322713;
7903;Chapelle-À-Oie;3.6709445;50.5967927;50.5967927, 3.6709445;
7910;Wattripont;3.5489704;50.7282535;50.7282535, 3.5489704;
7911;Frasnes-Lez-Buissenal;3.6194481;50.667755;50.667755, 3.6194481;
7950;Grosage;3.7571017;50.5444446;50.5444446, 3.7571017;
7973;Grandglise;3.6966742;50.5044413;50.5044413, 3.6966742;
7973;Stambruges;3.7202435;50.508349;50.508349, 3.7202435;
8000;Brugge;3.2073611;51.2147083;51.2147083, 3.2073611;
8000;Koolkerke;3.2473789;51.2419954;51.2419954, 3.2473789;
8020;Oostkamp;3.2497137262681;51.1511469;51.1511469, 3.24971372627;
8200;Sint-Michiels;3.2111722;51.1884619;51.1884619, 3.2111722;
8300;Knokke-Heist;3.2702133;51.3396066;51.3396066, 3.2702133;
8377;Houtave;3.1071768079055;51.2388018;51.2388018, 3.10717680791;
8420;Klemskerke;3.0238828;51.242521;51.242521, 3.0238828;
8420;Wenduine;3.0927740709639;51.3019771;51.3019771, 3.09277407096;
8421;Vlissegem;3.0635598193415;51.2641695;51.2641695, 3.06355981934;
8432;Leffinge;2.8776766;51.1746761;51.1746761, 2.8776766;
8434;Westende;2.7777512824641;51.15833025;51.15833025, 2.77775128246;
8480;Ichtegem;3.0296222129927;51.08742745;51.08742745, 3.02962221299;
8510;Rollegem;3.2564730180436;50.77232975;50.77232975, 3.25647301804;
8560;Wevelgem;3.1864450062666;50.8121065;50.8121065, 3.18644500627;
8570;Anzegem;3.463734552107;50.844003;50.844003, 3.46373455211;
8570;Vichte;3.4068379;50.8353247;50.8353247, 3.4068379;
8573;Tiegem;3.4697738543929;50.8130531;50.8130531, 3.46977385439;
8600;Diksmuide;2.8647185;51.0333408;51.0333408, 2.8647185;
8600;Pervijze;2.7914713556336;51.08053165;51.08053165, 2.79147135563;
8610;Kortemark;3.0441178;51.0285109;51.0285109, 3.0441178;
8620;Sint-Joris;2.7781339;51.1300222;51.1300222, 2.7781339;
8630;Avekapelle;2.7457710712354;51.0631103;51.0631103, 2.74577107124;
8640;Vleteren;2.7289867;50.930143;50.930143, 2.7289867;
8647;Lo-Reninge;2.7643391;50.9638066;50.9638066, 2.7643391;
8647;Pollinkhove;2.7198585358008;50.9726562;50.9726562, 2.7198585358;
8650;Klerken;2.9155135952546;50.99044185;50.99044185, 2.91551359525;
8650;Merkem;2.8736172801014;50.962074;50.962074, 2.8736172801;
8691;Izenberge;2.6608332486701;50.9896601;50.9896601, 2.66083324867;
8700;Tielt;3.3414263284671;50.99996475;50.99996475, 3.34142632847;
8710;Ooigem;3.3304964142362;50.8949817;50.8949817, 3.33049641424;
8710;Wielsbeke;3.3604037488967;50.91140755;50.91140755, 3.3604037489;
8750;Zwevezele;3.2053756921268;51.0422255;51.0422255, 3.20537569213;
8755;Ruiselede;3.3789495803068;51.062755;51.062755, 3.37894958031;
8760;Meulebeke;3.2859605761212;50.9484788;50.9484788, 3.28596057612;
8791;Beveren;3.3427472358752;50.871701;50.871701, 3.34274723588;
8870;Emelgem;3.2212852352972;50.9336597;50.9336597, 3.2212852353;
8870;Kachtem;3.1890400909612;50.93988415;50.93988415, 3.18904009096;
8904;Zuidschote;2.8285726;50.9129617;50.9129617, 2.8285726;
8920;Langemark;2.912173087276;50.91011515;50.91011515, 2.91217308728;
8920;Langemark-Poelkapelle;2.9338635;50.9122567;50.9122567, 2.9338635;
8930;Rekkem;3.1658835832872;50.7743769;50.7743769, 3.16588358329;
8950;Heuvelland;2.8457459110391;50.76764855;50.76764855, 2.84574591104;
8972;Proven;2.6542871;50.8903437;50.8903437, 2.6542871;
8978;Watou;2.6449117149406;50.84518645;50.84518645, 2.64491171494;
9030;Mariakerke;3.6781210300259;51.0731177;51.0731177, 3.67812103003;
9041;Oostakker;3.7644128;51.1001986;51.1001986, 3.7644128;
9042;Desteldonk;3.7836111;51.1221778;51.1221778, 3.7836111;
9042;Mendonk;3.8221384;51.1467255;51.1467255, 3.8221384;
9051;Sint-Denijs-Westrem;3.6676767;51.0199405;51.0199405, 3.6676767;
9070;Heusden;3.8003347;51.0287341;51.0287341, 3.8003347;
9112;Sinaai-Waas;3.9795579;51.1866966;51.1866966, 3.9795579;
9120;Vrasene;4.194377;51.2191283;51.2191283, 4.194377;
9150;Kruibeke;4.3091107;51.1712275;51.1712275, 4.3091107;
9185;Wachtebeke;3.8574284;51.1701927;51.1701927, 3.8574284;
9190;Stekene;4.0240412532131;51.2104744;51.2104744, 4.02404125321;
9200;Baasrode;4.1444016705284;51.03987315;51.03987315, 4.14440167053;
9220;Hamme;4.1202807810427;51.0881618;51.0881618, 4.12028078104;
9250;Waasmunster;4.0842158;51.1097147;51.1097147, 4.0842158;
9260;Schellebelle;3.928141226004;51.0102518;51.0102518, 3.928141226;
9260;Serskamp;3.9309567805899;50.98997155;50.98997155, 3.93095678059;
9280;Denderbelle;4.0954432870762;51.0011357;51.0011357, 4.09544328708;
9280;Wieze;4.0981810157403;50.9786275;50.9786275, 4.09818101574;
9310;Herdersem;4.0687165350537;50.97349005;50.97349005, 4.06871653505;
9400;Okegem;4.0561164;50.8563924;50.8563924, 4.0561164;
9420;Erpe;3.976602;50.9333485;50.9333485, 3.976602;
9420;Erpe-Mere;3.9459888;50.9226391;50.9226391, 3.9459888;
9420;Mere;3.9710267;50.923005;50.923005, 3.9710267;
9450;Heldergem;3.9548012;50.8816742;50.8816742, 3.9548012;
9472;Iddergem;4.0440509206633;50.8746795;50.8746795, 4.04405092066;
9500;Goeferdinge;3.8392513;50.7654043;50.7654043, 3.8392513;
9500;Moerbeke;3.9446436;51.1742698;51.1742698, 3.9446436;
9506;Grimminge;3.9525416;50.7945316;50.7945316, 3.9525416;
9506;Nieuwenhove;3.9891935;50.7875051;50.7875051, 3.9891935;
9506;Schendelbeke;3.8989486;50.7968671;50.7968671, 3.8989486;
9520;Bavegem;3.8680104604272;50.9449691;50.9449691, 3.86801046043;
9520;Sint-Lievens-Houtem;3.8521321366835;50.91972825;50.91972825, 3.85213213668;
9550;Hillegem;3.853568;50.895806;50.895806, 3.853568;
9550;Sint-Antelinks;3.9249438;50.8495126;50.8495126, 3.9249438;
9550;Steenhuize-Wijnhuize;3.8903745;50.8411146;50.8411146, 3.8903745;
9620;Strijpen;3.7893247;50.8690354;50.8690354, 3.7893247;
9630;Sint-Blasius-Boekel;3.7206404;50.8515679;50.8515679, 3.7206404;
9688;Schorisse;3.6782376;50.8061799;50.8061799, 3.6782376;
9690;Kwaremont;3.5230939;50.7750908;50.7750908, 3.5230939;
9700;Edelare;3.6281646;50.8316945;50.8316945, 3.6281646;
9700;Heurne;3.6405818;50.8878782;50.8878782, 3.6405818;
9700;Leupegem;3.6086057;50.8336184;50.8336184, 3.6086057;
9700;Mater;3.6636488;50.8428971;50.8428971, 3.6636488;
9700;Oudenaarde;3.604782;50.8442604;50.8442604, 3.604782;
9700;Welden;3.6536587;50.8791033;50.8791033, 3.6536587;
9750;Huise;3.5907777;50.8988246;50.8988246, 3.5907777;
9750;Ouwegem;3.5978246;50.9121208;50.9121208, 3.5978246;
9800;Astene;3.5628186;50.9845547;50.9845547, 3.5628186;
9800;Petegem-Aan-De-Leie;3.5324987;50.969075;50.969075, 3.5324987;
9850;Hansbeke;3.5345703;51.0747776;51.0747776, 3.5345703;
9850;Poesele;3.5117304815871;51.03238865;51.03238865, 3.51173048159;
9860;Balegem;3.7896135;50.9252028;50.9252028, 3.7896135;
9860;Landskouter;3.7928259;50.9694937;50.9694937, 3.7928259;
9890;Baaigem;3.721942;50.9309503;50.9309503, 3.721942;
9921;Vinderhoute;3.6412401;51.0876396;51.0876396, 3.6412401;
9940;Ertvelde;3.7471789;51.1793505;51.1793505, 3.7471789;
9961;Boekhoute;3.7059614986083;51.2509311;51.2509311, 3.70596149861;
9982;Sint-Jan-In-Eremo;3.580094;51.2682182;51.2682182, 3.580094;
9988;Waterland-Oudeman;3.5905485;51.2891181;51.2891181, 3.5905485;
9990;Maldegem;3.4154538;51.2263133;51.2263133, 3.4154538;
1000;Bruxelles;4.351697;50.8465573;50.8465573, 4.351697;
1082;Berchem-Sainte-Agathe;4.292702;50.8639835;50.8639835, 4.292702;
1310;La Hulpe;4.4796542;50.7315053;50.7315053, 4.4796542;
1315;Glimes;4.8384018;50.6799948;50.6799948, 4.8384018;
1315;Piètrebais;4.7433685;50.7311108;50.7311108, 4.7433685;
1320;Beauvechain;4.7716774;50.7810287;50.7810287, 4.7716774;
1320;Hamme-Mille;4.7205562;50.7819118;50.7819118, 4.7205562;
1320;Nodebais;4.733891;50.7725266;50.7725266, 4.733891;
1325;Chaumont-Gistoux;4.6974182;50.6839808;50.6839808, 4.6974182;
1330;Rixensart;4.5272896887008;50.7133548;50.7133548, 4.5272896887;
1332;Genval;4.4971389344121;50.72074495;50.72074495, 4.49713893441;
1342;Limelette;4.5549022761211;50.6851551;50.6851551, 4.55490227612;
1350;Jandrain-Jandrenouille;4.9792652;50.6740112;50.6740112, 4.9792652;
1350;Orp-Jauche;4.9889872;50.7001001;50.7001001, 4.9889872;
1360;Malèves-Sainte-Marie-Wastines;4.7801225;50.6564717;50.6564717, 4.7801225;
1360;Thorembais-Saint-Trond;4.7839333;50.6357579;50.6357579, 4.7839333;
1367;Gérompont;4.8807352;50.6467516;50.6467516, 4.8807352;
1370;Mélin;4.8286208;50.7400918;50.7400918, 4.8286208;
1370;Piétrain;4.9175477;50.7255018;50.7255018, 4.9175477;
1370;Zétrud-Lumay;4.8838518;50.7592057;50.7592057, 4.8838518;
1380;Lasne-Chapelle-Saint-Lambert;4.5004885;50.6927451;50.6927451, 4.5004885;
1390;Bossut-Gottechain;4.6990692;50.7616193;50.7616193, 4.6990692;
1400;Monstreux;4.2860216341575;50.5931607;50.5931607, 4.28602163416;
1404;Bornival;4.2649262209555;50.6048658;50.6048658, 4.26492622096;
1410;Waterloo;4.3978047;50.7173563;50.7173563, 4.3978047;
1421;Ophain-Bois-Seigneur-Isaac;4.3507902353934;50.65630215;50.65630215, 4.35079023539;
1428;Lillois-Witterzée;4.3670582;50.6483743;50.6483743, 4.3670582;
